20220103T,259.00,259.00,259.00,259.00,0.00
20220104T,259.00,259.00,259.00,259.00,0.00
20220105T,260.00,260.00,260.00,260.00,0.00
20220106T,260.00,260.00,260.00,260.00,0.00
20220107T,260.00,260.00,260.00,260.00,0.00
20220110T,260.00,260.00,260.00,260.00,0.00
20220111T,260.00,260.00,260.00,260.00,0.00
20220112T,260.00,260.00,260.00,260.00,0.00
20220113T,260.00,260.00,260.00,260.00,0.00
20220114T,260.00,260.00,260.00,260.00,0.00
20220118T,260.00,260.00,260.00,260.00,0.00
20220119T,260.00,260.00,260.00,260.00,0.00
20220120T,260.00,260.00,260.00,260.00,0.00
20220121T,260.00,260.00,260.00,260.00,0.00
20220124T,260.00,260.00,260.00,260.00,0.00
20220125T,260.00,260.00,260.00,260.00,0.00
20220126T,260.00,260.00,260.00,260.00,0.00
20220127T,260.00,260.00,260.00,260.00,0.00
20220128T,260.00,260.00,260.00,260.00,0.00
20220131T,260.00,260.00,260.00,260.00,0.00
20220201T,260.00,260.00,260.00,260.00,0.00
20220202T,260.00,260.00,260.00,260.00,0.00
20220203T,260.00,260.00,260.00,260.00,0.00
20220204T,260.00,260.00,260.00,260.00,0.00
20220207T,260.00,260.00,260.00,260.00,0.00
20220208T,260.00,260.00,260.00,260.00,0.00
20220209T,260.00,260.00,260.00,260.00,0.00
20220210T,260.00,260.00,260.00,260.00,0.00
20220211T,260.00,260.00,260.00,260.00,0.00
20220214T,260.00,260.00,260.00,260.00,0.00
20220215T,261.00,261.00,261.00,261.00,0.00
20220216T,261.00,261.00,261.00,261.00,0.00
20220217T,261.00,261.00,261.00,261.00,0.00
20220218T,261.00,261.00,261.00,261.00,0.00
20220222T,261.00,261.00,261.00,261.00,0.00
20220223T,262.00,262.00,262.00,262.00,0.00
20220224T,262.00,262.00,262.00,262.00,0.00
20220225T,262.00,262.00,262.00,262.00,0.00
20220228T,262.00,262.00,262.00,262.00,0.00
20220301T,262.00,262.00,262.00,262.00,0.00
20220302T,262.00,262.00,262.00,262.00,0.00
20220303T,262.00,262.00,262.00,262.00,0.00
20220304T,262.00,262.00,262.00,262.00,0.00
20220307T,262.00,262.00,262.00,262.00,0.00
20220308T,262.00,262.00,262.00,262.00,0.00
20220309T,262.00,262.00,262.00,262.00,0.00
20220310T,262.00,262.00,262.00,262.00,0.00
20220311T,262.00,262.00,262.00,262.00,0.00
20220314T,262.00,262.00,262.00,262.00,0.00
20220315T,262.00,262.00,262.00,262.00,0.00
20220316T,262.00,262.00,262.00,262.00,0.00
20220317T,262.00,262.00,262.00,262.00,0.00
20220318T,262.00,262.00,262.00,262.00,0.00
20220321T,262.00,262.00,262.00,262.00,0.00
20220322T,262.00,262.00,262.00,262.00,0.00
20220323T,262.00,262.00,262.00,262.00,0.00
20220324T,262.00,262.00,262.00,262.00,0.00
20220325T,262.00,262.00,262.00,262.00,0.00
20220328T,262.00,262.00,262.00,262.00,0.00
20220329T,262.00,262.00,262.00,262.00,0.00
20220330T,262.00,262.00,262.00,262.00,0.00
20220331T,262.00,262.00,262.00,262.00,0.00
20220401T,262.00,262.00,262.00,262.00,0.00
20220404T,262.00,262.00,262.00,262.00,0.00
20220405T,262.00,262.00,262.00,262.00,0.00
20220406T,262.00,262.00,262.00,262.00,0.00
20220407T,262.00,262.00,262.00,262.00,0.00
20220408T,262.00,262.00,262.00,262.00,0.00
20220411T,262.00,262.00,262.00,262.00,0.00
20220412T,262.00,262.00,262.00,262.00,0.00
20220413T,262.00,262.00,262.00,262.00,0.00
20220414T,262.00,262.00,262.00,262.00,0.00
20220418T,262.00,262.00,262.00,262.00,0.00
20220419T,262.00,262.00,262.00,262.00,0.00
20220420T,262.00,262.00,262.00,262.00,0.00
20220421T,262.00,262.00,262.00,262.00,0.00
20220422T,262.00,262.00,262.00,262.00,0.00
20220425T,262.00,262.00,262.00,262.00,0.00
20220426T,262.00,262.00,262.00,262.00,0.00
20220427T,261.00,261.00,261.00,261.00,0.00
20220428T,261.00,261.00,261.00,261.00,0.00
20220429T,261.00,261.00,261.00,261.00,0.00
20220502T,261.00,261.00,261.00,261.00,0.00
20220503T,261.00,261.00,261.00,261.00,0.00
20220504T,261.00,261.00,261.00,261.00,0.00
20220505T,261.00,261.00,261.00,261.00,0.00
20220506T,261.00,261.00,261.00,261.00,0.00
20220509T,261.00,261.00,261.00,261.00,0.00
20220510T,261.00,261.00,261.00,261.00,0.00
20220511T,261.00,261.00,261.00,261.00,0.00
20220512T,261.00,261.00,261.00,261.00,0.00
20220513T,262.00,262.00,262.00,262.00,0.00
20220516T,262.00,262.00,262.00,262.00,0.00
20220517T,262.00,262.00,262.00,262.00,0.00
20220518T,262.00,262.00,262.00,262.00,0.00
20220519T,262.00,262.00,262.00,262.00,0.00
20220520T,262.00,262.00,262.00,262.00,0.00
20220523T,262.00,262.00,262.00,262.00,0.00
20220524T,262.00,262.00,262.00,262.00,0.00
20220525T,262.00,262.00,262.00,262.00,0.00
20220526T,262.00,262.00,262.00,262.00,0.00
20220527T,262.00,262.00,262.00,262.00,0.00
20220531T,262.00,262.00,262.00,262.00,0.00
20220601T,262.00,262.00,262.00,262.00,0.00
20220602T,262.00,262.00,262.00,262.00,0.00
20220603T,262.00,262.00,262.00,262.00,0.00
20220606T,262.00,262.00,262.00,262.00,0.00
20220607T,262.00,262.00,262.00,262.00,0.00
20220608T,262.00,262.00,262.00,262.00,0.00
20220609T,262.00,262.00,262.00,262.00,0.00
20220610T,262.00,262.00,262.00,262.00,0.00
20220613T,262.00,262.00,262.00,262.00,0.00
20220614T,262.00,262.00,262.00,262.00,0.00
20220615T,262.00,262.00,262.00,262.00,0.00
20220616T,262.00,262.00,262.00,262.00,0.00
20220617T,262.00,262.00,262.00,262.00,0.00
20220620T,262.00,262.00,262.00,262.00,0.00
20220621T,262.00,262.00,262.00,262.00,0.00
20220622T,262.00,262.00,262.00,262.00,0.00
20220623T,262.00,262.00,262.00,262.00,0.00
20220624T,262.00,262.00,262.00,262.00,0.00
20220627T,262.00,262.00,262.00,262.00,0.00
20220628T,262.00,262.00,262.00,262.00,0.00
20220629T,262.00,262.00,262.00,262.00,0.00
20220630T,262.00,262.00,262.00,262.00,0.00
20220701T,262.00,262.00,262.00,262.00,0.00
20220705T,262.00,262.00,262.00,262.00,0.00
20220706T,262.00,262.00,262.00,262.00,0.00
20220707T,263.00,263.00,263.00,263.00,0.00
20220708T,263.00,263.00,263.00,263.00,0.00
20220711T,263.00,263.00,263.00,263.00,0.00
20220712T,263.00,263.00,263.00,263.00,0.00
20220713T,263.00,263.00,263.00,263.00,0.00
20220714T,263.00,263.00,263.00,263.00,0.00
20220715T,263.00,263.00,263.00,263.00,0.00
20220718T,263.00,263.00,263.00,263.00,0.00
20220719T,263.00,263.00,263.00,263.00,0.00
20220720T,263.00,263.00,263.00,263.00,0.00
20220721T,263.00,263.00,263.00,263.00,0.00
20220722T,263.00,263.00,263.00,263.00,0.00
20220725T,263.00,263.00,263.00,263.00,0.00
20220726T,263.00,263.00,263.00,263.00,0.00
20220727T,263.00,263.00,263.00,263.00,0.00
20220728T,263.00,263.00,263.00,263.00,0.00
20220729T,263.00,263.00,263.00,263.00,0.00
20220801T,263.00,263.00,263.00,263.00,0.00
20220802T,263.00,263.00,263.00,263.00,0.00
20220803T,263.00,263.00,263.00,263.00,0.00
20220804T,263.00,263.00,263.00,263.00,0.00
20220805T,263.00,263.00,263.00,263.00,0.00
20220808T,263.00,263.00,263.00,263.00,0.00
20220809T,263.00,263.00,263.00,263.00,0.00
20220810T,263.00,263.00,263.00,263.00,0.00
20220811T,263.00,263.00,263.00,263.00,0.00
20220812T,263.00,263.00,263.00,263.00,0.00
20220815T,263.00,263.00,263.00,263.00,0.00
20220816T,263.00,263.00,263.00,263.00,0.00
20220817T,266.00,266.00,266.00,266.00,0.00
20220818T,266.00,266.00,266.00,266.00,0.00
20220819T,266.00,266.00,266.00,266.00,0.00
20220822T,266.00,266.00,266.00,266.00,0.00
20220823T,266.00,266.00,266.00,266.00,0.00
20220824T,266.00,266.00,266.00,266.00,0.00
20220825T,266.00,266.00,266.00,266.00,0.00
20220826T,266.00,266.00,266.00,266.00,0.00
20220829T,266.00,266.00,266.00,266.00,0.00
20220830T,266.00,266.00,266.00,266.00,0.00
20220831T,266.00,266.00,266.00,266.00,0.00
20220901T,266.00,266.00,266.00,266.00,0.00
20220902T,266.00,266.00,266.00,266.00,0.00
20220906T,266.00,266.00,266.00,266.00,0.00
20220907T,266.00,266.00,266.00,266.00,0.00
20220908T,266.00,266.00,266.00,266.00,0.00
20220909T,266.00,266.00,266.00,266.00,0.00
20220912T,266.00,266.00,266.00,266.00,0.00
20220913T,266.00,266.00,266.00,266.00,0.00
20220914T,266.00,266.00,266.00,266.00,0.00
20220915T,266.00,266.00,266.00,266.00,0.00
20220916T,266.00,266.00,266.00,266.00,0.00
20220919T,266.00,266.00,266.00,266.00,0.00
20220920T,266.00,266.00,266.00,266.00,0.00
20220921T,266.00,266.00,266.00,266.00,0.00
20220922T,266.00,266.00,266.00,266.00,0.00
20220923T,266.00,266.00,266.00,266.00,0.00
20220926T,266.00,266.00,266.00,266.00,0.00
20220927T,266.00,266.00,266.00,266.00,0.00
20220928T,266.00,266.00,266.00,266.00,0.00
20220929T,266.00,266.00,266.00,266.00,0.00
20220930T,266.00,266.00,266.00,266.00,0.00
20221003T,266.00,266.00,266.00,266.00,0.00
20221004T,266.00,266.00,266.00,266.00,0.00
20221005T,266.00,266.00,266.00,266.00,0.00
20221006T,266.00,266.00,266.00,266.00,0.00
20221007T,266.00,266.00,266.00,266.00,0.00
20221010T,266.00,266.00,266.00,266.00,0.00
20221011T,266.00,266.00,266.00,266.00,0.00
20221012T,266.00,266.00,266.00,266.00,0.00
20221013T,266.00,266.00,266.00,266.00,0.00
20221014T,266.00,266.00,266.00,266.00,0.00
20221017T,266.00,266.00,266.00,266.00,0.00
20221018T,266.00,266.00,266.00,266.00,0.00
20221019T,266.00,266.00,266.00,266.00,0.00
20221020T,266.00,266.00,266.00,266.00,0.00
20221021T,266.00,266.00,266.00,266.00,0.00
20221024T,266.00,266.00,266.00,266.00,0.00
20221025T,266.00,266.00,266.00,266.00,0.00
20221026T,266.00,266.00,266.00,266.00,0.00
20221027T,266.00,266.00,266.00,266.00,0.00
20221028T,266.00,266.00,266.00,266.00,0.00
20221031T,266.00,266.00,266.00,266.00,0.00
20221101T,266.00,266.00,266.00,266.00,0.00
20221102T,266.00,266.00,266.00,266.00,0.00
20221103T,266.00,266.00,266.00,266.00,0.00
20221104T,266.00,266.00,266.00,266.00,0.00
20221107T,266.00,266.00,266.00,266.00,0.00
20221108T,266.00,266.00,266.00,266.00,0.00
20221109T,266.00,266.00,266.00,266.00,0.00
20221110T,266.00,266.00,266.00,266.00,0.00
20221111T,266.00,266.00,266.00,266.00,0.00
20221114T,266.00,266.00,266.00,266.00,0.00
20221115T,266.00,266.00,266.00,266.00,0.00
20221116T,266.00,266.00,266.00,266.00,0.00
20221117T,266.00,266.00,266.00,266.00,0.00
20221118T,266.00,266.00,266.00,266.00,0.00
20221121T,266.00,266.00,266.00,266.00,0.00
20221122T,266.00,266.00,266.00,266.00,0.00
20221123T,266.00,266.00,266.00,266.00,0.00
20221125T,266.00,266.00,266.00,266.00,0.00
20221128T,266.00,266.00,266.00,266.00,0.00
20221129T,266.00,266.00,266.00,266.00,0.00
20221130T,266.00,266.00,266.00,266.00,0.00
20221201T,266.00,266.00,266.00,266.00,0.00
20221202T,266.00,266.00,266.00,266.00,0.00
20221205T,266.00,266.00,266.00,266.00,0.00
20221206T,266.00,266.00,266.00,266.00,0.00
20221207T,266.00,266.00,266.00,266.00,0.00
20221208T,266.00,266.00,266.00,266.00,0.00
20221209T,266.00,266.00,266.00,266.00,0.00
20221212T,266.00,266.00,266.00,266.00,0.00
20221213T,266.00,266.00,266.00,266.00,0.00
20221214T,266.00,266.00,266.00,266.00,0.00
20221215T,266.00,266.00,266.00,266.00,0.00
20221216T,266.00,266.00,266.00,266.00,0.00
20221219T,266.00,266.00,266.00,266.00,0.00
20221220T,266.00,266.00,266.00,266.00,0.00
20221221T,266.00,266.00,266.00,266.00,0.00
20221222T,266.00,266.00,266.00,266.00,0.00
20221223T,266.00,266.00,266.00,266.00,0.00
20221227T,266.00,266.00,266.00,266.00,0.00
20221228T,266.00,266.00,266.00,266.00,0.00
20221229T,266.00,266.00,266.00,266.00,0.00
20221230T,266.00,266.00,266.00,266.00,0.00
20230103T,266.00,266.00,266.00,266.00,0.00
20230104T,266.00,266.00,266.00,266.00,0.00
20230105T,266.00,266.00,266.00,266.00,0.00
20230106T,266.00,266.00,266.00,266.00,0.00
20230109T,266.00,266.00,266.00,266.00,0.00
20230110T,266.00,266.00,266.00,266.00,0.00
20230111T,266.00,266.00,266.00,266.00,0.00
20230112T,266.00,266.00,266.00,266.00,0.00
20230113T,266.00,266.00,266.00,266.00,0.00
20230117T,266.00,266.00,266.00,266.00,0.00
20230118T,266.00,266.00,266.00,266.00,0.00
20230119T,266.00,266.00,266.00,266.00,0.00
20230120T,266.00,266.00,266.00,266.00,0.00
20230123T,266.00,266.00,266.00,266.00,0.00
20230124T,266.00,266.00,266.00,266.00,0.00
20230125T,266.00,266.00,266.00,266.00,0.00
20230126T,266.00,266.00,266.00,266.00,0.00
20230127T,266.00,266.00,266.00,266.00,0.00
20230130T,266.00,266.00,266.00,266.00,0.00
20230131T,266.00,266.00,266.00,266.00,0.00
20230201T,266.00,266.00,266.00,266.00,0.00
20230202T,266.00,266.00,266.00,266.00,0.00
20230203T,266.00,266.00,266.00,266.00,0.00
20230206T,266.00,266.00,266.00,266.00,0.00
20230207T,266.00,266.00,266.00,266.00,0.00
20230208T,266.00,266.00,266.00,266.00,0.00
20230209T,266.00,266.00,266.00,266.00,0.00
20230210T,266.00,266.00,266.00,266.00,0.00
20230213T,266.00,266.00,266.00,266.00,0.00
20230214T,266.00,266.00,266.00,266.00,0.00
20230215T,266.00,266.00,266.00,266.00,0.00
20230216T,266.00,266.00,266.00,266.00,0.00
20230217T,266.00,266.00,266.00,266.00,0.00
20230221T,266.00,266.00,266.00,266.00,0.00
20230222T,266.00,266.00,266.00,266.00,0.00
20230223T,266.00,266.00,266.00,266.00,0.00
20230224T,266.00,266.00,266.00,266.00,0.00
20230227T,266.00,266.00,266.00,266.00,0.00
20230228T,266.00,266.00,266.00,266.00,0.00
20230301T,266.00,266.00,266.00,266.00,0.00
20230302T,266.00,266.00,266.00,266.00,0.00
20230303T,266.00,266.00,266.00,266.00,0.00
20230306T,266.00,266.00,266.00,266.00,0.00
20230307T,266.00,266.00,266.00,266.00,0.00
20230308T,266.00,266.00,266.00,266.00,0.00
20230309T,266.00,266.00,266.00,266.00,0.00
20230310T,266.00,266.00,266.00,266.00,0.00
20230313T,266.00,266.00,266.00,266.00,0.00
20230314T,266.00,266.00,266.00,266.00,0.00
20230315T,266.00,266.00,266.00,266.00,0.00
20230316T,266.00,266.00,266.00,266.00,0.00
20230317T,266.00,266.00,266.00,266.00,0.00
20230320T,266.00,266.00,266.00,266.00,0.00
20230321T,266.00,266.00,266.00,266.00,0.00
20230322T,266.00,266.00,266.00,266.00,0.00
20230323T,266.00,266.00,266.00,266.00,0.00
20230324T,266.00,266.00,266.00,266.00,0.00
20230327T,266.00,266.00,266.00,266.00,0.00
20230328T,266.00,266.00,266.00,266.00,0.00
20230329T,266.00,266.00,266.00,266.00,0.00
20230330T,266.00,266.00,266.00,266.00,0.00
20230331T,266.00,266.00,266.00,266.00,0.00
20230403T,266.00,266.00,266.00,266.00,0.00
20230404T,266.00,266.00,266.00,266.00,0.00
20230405T,266.00,266.00,266.00,266.00,0.00
20230406T,266.00,266.00,266.00,266.00,0.00
20230410T,266.00,266.00,266.00,266.00,0.00
20230411T,266.00,266.00,266.00,266.00,0.00
20230412T,266.00,266.00,266.00,266.00,0.00
20230413T,266.00,266.00,266.00,266.00,0.00
20230414T,266.00,266.00,266.00,266.00,0.00
20230417T,266.00,266.00,266.00,266.00,0.00
20230418T,266.00,266.00,266.00,266.00,0.00
20230419T,266.00,266.00,266.00,266.00,0.00
20230420T,266.00,266.00,266.00,266.00,0.00
20230421T,266.00,266.00,266.00,266.00,0.00
20230424T,266.00,266.00,266.00,266.00,0.00
20230425T,266.00,266.00,266.00,266.00,0.00
20230426T,266.00,266.00,266.00,266.00,0.00
20230427T,266.00,266.00,266.00,266.00,0.00
20230428T,266.00,266.00,266.00,266.00,0.00
20230501T,268.00,268.00,268.00,268.00,0.00
20230502T,268.00,268.00,268.00,268.00,0.00
20230503T,268.00,268.00,268.00,268.00,0.00
20230504T,268.00,268.00,268.00,268.00,0.00
20230505T,268.00,268.00,268.00,268.00,0.00
20230508T,268.00,268.00,268.00,268.00,0.00
20230509T,268.00,268.00,268.00,268.00,0.00
20230510T,268.00,268.00,268.00,268.00,0.00
20230511T,268.00,268.00,268.00,268.00,0.00
20230512T,268.00,268.00,268.00,268.00,0.00
20230515T,268.00,268.00,268.00,268.00,0.00
20230516T,268.00,268.00,268.00,268.00,0.00
20230517T,268.00,268.00,268.00,268.00,0.00
20230518T,268.00,268.00,268.00,268.00,0.00
20230519T,268.00,268.00,268.00,268.00,0.00
20230522T,268.00,268.00,268.00,268.00,0.00
20230523T,268.00,268.00,268.00,268.00,0.00
20230524T,268.00,268.00,268.00,268.00,0.00
20230525T,268.00,268.00,268.00,268.00,0.00
20230526T,268.00,268.00,268.00,268.00,0.00
20230530T,268.00,268.00,268.00,268.00,0.00
20230531T,268.00,268.00,268.00,268.00,0.00
20230601T,268.00,268.00,268.00,268.00,0.00
20230602T,268.00,268.00,268.00,268.00,0.00
20230605T,268.00,268.00,268.00,268.00,0.00
20230606T,268.00,268.00,268.00,268.00,0.00
20230607T,268.00,268.00,268.00,268.00,0.00
20230608T,268.00,268.00,268.00,268.00,0.00
20230609T,268.00,268.00,268.00,268.00,0.00
20230612T,268.00,268.00,268.00,268.00,0.00
20230613T,268.00,268.00,268.00,268.00,0.00
20230614T,268.00,268.00,268.00,268.00,0.00
20230615T,268.00,268.00,268.00,268.00,0.00
20230616T,268.00,268.00,268.00,268.00,0.00
20230619T,268.00,268.00,268.00,268.00,0.00
20230620T,268.00,268.00,268.00,268.00,0.00
20230621T,268.00,268.00,268.00,268.00,0.00
20230622T,268.00,268.00,268.00,268.00,0.00
20230623T,268.00,268.00,268.00,268.00,0.00
20230626T,268.00,268.00,268.00,268.00,0.00
20230627T,268.00,268.00,268.00,268.00,0.00
20230628T,268.00,268.00,268.00,268.00,0.00
20230629T,268.00,268.00,268.00,268.00,0.00
20230630T,268.00,268.00,268.00,268.00,0.00
20230703T,268.00,268.00,268.00,268.00,0.00
20230705T,268.00,268.00,268.00,268.00,0.00
20230706T,268.00,268.00,268.00,268.00,0.00
20230707T,268.00,268.00,268.00,268.00,0.00
20230710T,268.00,268.00,268.00,268.00,0.00
20230711T,268.00,268.00,268.00,268.00,0.00
20230712T,268.00,268.00,268.00,268.00,0.00
20230713T,268.00,268.00,268.00,268.00,0.00
20230714T,268.00,268.00,268.00,268.00,0.00
20230717T,268.00,268.00,268.00,268.00,0.00
20230718T,268.00,268.00,268.00,268.00,0.00
20230719T,268.00,268.00,268.00,268.00,0.00
20230720T,268.00,268.00,268.00,268.00,0.00
20230721T,268.00,268.00,268.00,268.00,0.00
20230724T,268.00,268.00,268.00,268.00,0.00
20230725T,268.00,268.00,268.00,268.00,0.00
20230726T,268.00,268.00,268.00,268.00,0.00
20230727T,268.00,268.00,268.00,268.00,0.00
20230728T,268.00,268.00,268.00,268.00,0.00
20230731T,268.00,268.00,268.00,268.00,0.00
20230801T,268.00,268.00,268.00,268.00,0.00
20230802T,268.00,268.00,268.00,268.00,0.00
20230803T,268.00,268.00,268.00,268.00,0.00
20230804T,268.00,268.00,268.00,268.00,0.00
20230807T,268.00,268.00,268.00,268.00,0.00
20230808T,268.00,268.00,268.00,268.00,0.00
20230809T,268.00,268.00,268.00,268.00,0.00
20230810T,268.00,268.00,268.00,268.00,0.00
20230811T,268.00,268.00,268.00,268.00,0.00
20230814T,268.00,268.00,268.00,268.00,0.00
20230815T,268.00,268.00,268.00,268.00,0.00
20230816T,268.00,268.00,268.00,268.00,0.00
20230817T,268.00,268.00,268.00,268.00,0.00
20230818T,263.50,263.50,263.50,263.50,0.00
20230821T,263.50,263.50,263.50,263.50,0.00
20230822T,263.50,263.50,263.50,263.50,0.00
20230823T,263.50,263.50,263.50,263.50,0.00
20230824T,263.50,263.50,263.50,263.50,0.00
20230825T,263.50,263.50,263.50,263.50,0.00
20230828T,263.50,263.50,263.50,263.50,0.00
20230829T,263.50,263.50,263.50,263.50,0.00
20230830T,263.50,263.50,263.50,263.50,0.00
20230831T,263.50,263.50,263.50,263.50,0.00
20230901T,263.50,263.50,263.50,263.50,0.00
20230905T,263.50,263.50,263.50,263.50,0.00
20230906T,263.50,263.50,263.50,263.50,0.00
20230907T,263.50,263.50,263.50,263.50,0.00
20230908T,263.50,263.50,263.50,263.50,0.00
20230911T,263.50,263.50,263.50,263.50,0.00
20230912T,263.50,263.50,263.50,263.50,0.00
20230913T,263.50,263.50,263.50,263.50,0.00
20230914T,263.50,263.50,263.50,263.50,0.00
20230915T,263.50,263.50,263.50,263.50,0.00
20230918T,263.50,263.50,263.50,263.50,0.00
20230919T,263.50,263.50,263.50,263.50,0.00
20230920T,263.50,263.50,263.50,263.50,0.00
20230921T,263.50,263.50,263.50,263.50,0.00
20230922T,263.50,263.50,263.50,263.50,0.00
20230925T,263.50,263.50,263.50,263.50,0.00
20230926T,263.50,263.50,263.50,263.50,0.00
20230927T,263.50,263.50,263.50,263.50,0.00
20230928T,263.50,263.50,263.50,263.50,0.00
20230929T,263.50,263.50,263.50,263.50,0.00
20231002T,263.50,263.50,263.50,263.50,0.00
20231003T,263.50,263.50,263.50,263.50,0.00
20231004T,263.50,263.50,263.50,263.50,0.00
20231005T,263.50,263.50,263.50,263.50,0.00
20231006T,263.50,263.50,263.50,263.50,0.00
20231009T,263.50,263.50,263.50,263.50,0.00
20231010T,263.50,263.50,263.50,263.50,0.00
20231011T,263.50,263.50,263.50,263.50,0.00
20231012T,263.50,263.50,263.50,263.50,0.00
20231013T,263.50,263.50,263.50,263.50,0.00
20231016T,263.50,263.50,263.50,263.50,0.00
20231017T,263.50,263.50,263.50,263.50,0.00
20231018T,263.50,263.50,263.50,263.50,0.00
20231019T,263.50,263.50,263.50,263.50,0.00
20231020T,263.50,263.50,263.50,263.50,0.00
20231023T,263.50,263.50,263.50,263.50,0.00
20231024T,263.50,263.50,263.50,263.50,0.00
20231025T,262.50,262.50,262.50,262.50,0.00
20231026T,262.50,262.50,262.50,262.50,0.00
20231027T,262.50,262.50,262.50,262.50,0.00
20231030T,262.50,262.50,262.50,262.50,0.00
20231031T,260.00,260.00,260.00,260.00,0.00
20231101T,260.00,260.00,260.00,260.00,0.00
20231102T,260.00,260.00,260.00,260.00,0.00
20231103T,260.00,260.00,260.00,260.00,0.00
20231106T,260.00,260.00,260.00,260.00,0.00
20231107T,260.00,260.00,260.00,260.00,0.00
20231108T,260.00,260.00,260.00,260.00,0.00
20231109T,260.00,260.00,260.00,260.00,0.00
20231110T,260.00,260.00,260.00,260.00,0.00
20231113T,260.00,260.00,260.00,260.00,0.00
20231114T,260.00,260.00,260.00,260.00,0.00
20231115T,260.00,260.00,260.00,260.00,0.00
20231116T,260.00,260.00,260.00,260.00,0.00
20231117T,260.00,260.00,260.00,260.00,0.00
20231120T,260.00,260.00,260.00,260.00,0.00
20231121T,260.00,260.00,260.00,260.00,0.00
20231122T,260.00,260.00,260.00,260.00,0.00
20231124T,260.00,260.00,260.00,260.00,0.00
20231127T,260.00,260.00,260.00,260.00,0.00
20231128T,260.00,260.00,260.00,260.00,0.00
20231129T,260.00,260.00,260.00,260.00,0.00
20231130T,260.00,260.00,260.00,260.00,0.00
20231201T,260.00,260.00,260.00,260.00,0.00
20231204T,260.00,260.00,260.00,260.00,0.00
20231205T,260.00,260.00,260.00,260.00,0.00
20231206T,260.00,260.00,260.00,260.00,0.00
20231207T,260.00,260.00,260.00,260.00,0.00
20231208T,260.00,260.00,260.00,260.00,0.00
20231211T,260.00,260.00,260.00,260.00,0.00
20231212T,260.00,260.00,260.00,260.00,0.00
20231213T,260.00,260.00,260.00,260.00,0.00
20231214T,260.00,260.00,260.00,260.00,0.00
20231215T,260.00,260.00,260.00,260.00,0.00
20231218T,260.00,260.00,260.00,260.00,0.00
20231219T,260.00,260.00,260.00,260.00,0.00
20231220T,260.00,260.00,260.00,260.00,0.00
20231221T,260.00,260.00,260.00,260.00,0.00
20231222T,260.00,260.00,260.00,260.00,0.00
20231226T,260.00,260.00,260.00,260.00,0.00
20231227T,260.00,260.00,260.00,260.00,0.00
20231228T,260.00,260.00,260.00,260.00,0.00
20231229T,259.00,259.00,259.00,259.00,0.00
20240102T,259.00,259.00,259.00,259.00,0.00
20240103T,259.00,259.00,259.00,259.00,0.00
20240104T,259.00,259.00,259.00,259.00,0.00
20240105T,259.00,259.00,259.00,259.00,0.00
20240108T,259.00,259.00,259.00,259.00,0.00
20240109T,259.00,259.00,259.00,259.00,0.00
20240110T,259.00,259.00,259.00,259.00,0.00
20240111T,259.00,259.00,259.00,259.00,0.00
20240112T,259.00,259.00,259.00,259.00,0.00
20240116T,259.00,259.00,259.00,259.00,0.00
20240117T,259.00,259.00,259.00,259.00,0.00
20240118T,259.00,259.00,259.00,259.00,0.00
20240119T,259.00,259.00,259.00,259.00,0.00
20240122T,259.00,259.00,259.00,259.00,0.00
20240123T,259.00,259.00,259.00,259.00,0.00
20240124T,259.00,259.00,259.00,259.00,0.00
20240125T,259.00,259.00,259.00,259.00,0.00
20240126T,259.00,259.00,259.00,259.00,0.00
20240129T,259.00,259.00,259.00,259.00,0.00
20240130T,259.00,259.00,259.00,259.00,0.00
20240131T,259.00,259.00,259.00,259.00,0.00
20240201T,259.00,259.00,259.00,259.00,0.00
20240202T,259.00,259.00,259.00,259.00,0.00
20240205T,259.00,259.00,259.00,259.00,0.00
20240206T,259.00,259.00,259.00,259.00,0.00
20240207T,259.00,259.00,259.00,259.00,0.00
20240208T,259.00,259.00,259.00,259.00,0.00
20240209T,259.00,259.00,259.00,259.00,0.00
20240212T,259.00,259.00,259.00,259.00,0.00
20240213T,259.00,259.00,259.00,259.00,0.00
20240214T,259.00,259.00,259.00,259.00,0.00
20240215T,259.00,259.00,259.00,259.00,0.00
20240216T,259.00,259.00,259.00,259.00,0.00
20240220T,259.00,259.00,259.00,259.00,0.00
20240221T,259.00,259.00,259.00,259.00,0.00
20240222T,259.00,259.00,259.00,259.00,0.00
20240223T,259.00,259.00,259.00,259.00,0.00
20240226T,259.00,259.00,259.00,259.00,0.00
20240227T,259.00,259.00,259.00,259.00,0.00
20240228T,259.00,259.00,259.00,259.00,0.00
20240229T,259.00,259.00,259.00,259.00,0.00
20240301T,259.00,259.00,259.00,259.00,0.00
20240304T,259.00,259.00,259.00,259.00,0.00
20240305T,259.00,259.00,259.00,259.00,0.00
20240306T,259.00,259.00,259.00,259.00,0.00
20240307T,259.00,259.00,259.00,259.00,0.00